ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-07-17,-6.1866148517910124,-38.3633189960735,134.06483338491063,-6.1866148517910124,-6.1866148517910124,55.536749743827755,55.536749743827755,55.536749743827755,74.2457616,74.2457616,74.2457616,-13.457859999914104,-13.457859999914104,-13.457859999914104,-5.251151856258142,-5.251151856258142,-5.251151856258142,0.0,0.0,0.0,49.35013489203674
2014-07-18,-6.2894762231049395,-21.054661975671227,141.68213810054326,-6.2894762231049395,-6.2894762231049395,66.4582342580942,66.4582342580942,66.4582342580942,74.2457616,74.2457616,74.2457616,-1.0273656129521465,-1.0273656129521465,-1.0273656129521465,-6.760161728953652,-6.760161728953652,-6.760161728953652,0.0,0.0,0.0,60.16875803498925
2014-07-19,-6.392337594418869,28.638456635978205,191.19105209999975,-6.392337594418869,-6.392337594418869,116.89655327042975,116.89655327042975,116.89655327042975,74.2457616,74.2457616,74.2457616,51.11004452848725,51.11004452848725,51.11004452848725,-8.459252858057503,-8.459252858057503,-8.459252858057503,0.0,0.0,0.0,110.50421567601089
2014-07-20,-6.4951989657328,-17.406055287356843,142.40936844966586,-6.4951989657328,-6.4951989657328,70.26881507368361,70.26881507368361,70.26881507368361,74.2457616,74.2457616,74.2457616,6.358811076266035,6.358811076266035,6.358811076266035,-10.335757602582428,-10.335757602582428,-10.335757602582428,0.0,0.0,0.0,63.773616107950815
2014-07-21,-6.598060337046726,-53.43186883508399,119.68837188311838,-6.598060337046726,-6.598060337046726,40.59533106744198,40.59533106744198,40.59533106744198,74.2457616,74.2457616,74.2457616,-21.280444952490097,-21.280444952490097,-21.280444952490097,-12.369985580067919,-12.369985580067919,-12.369985580067919,0.0,0.0,0.0,33.99727073039526
2014-07-22,-6.700921708360656,-53.06997340338332,111.44210770392752,-6.700921708360656,-6.700921708360656,36.49356368826706,36.49356368826706,36.49356368826706,74.2457616,74.2457616,74.2457616,-23.216435422172246,-23.216435422172246,-23.216435422172246,-14.53576248956068,-14.53576248956068,-14.53576248956068,0.0,0.0,0.0,29.792641979906403
2014-07-23,-6.803783079674586,-31.235045241839263,134.8727611472845,-6.803783079674586,-6.803783079674586,58.95785536733848,58.95785536733848,58.95785536733848,74.2457616,74.2457616,74.2457616,1.5132503828185673,1.5132503828185673,1.5132503828185673,-16.80115661548008,-16.80115661548008,-16.80115661548008,0.0,0.0,0.0,52.154072287663894
2014-07-24,-6.906644450988512,-45.18153917249548,119.42695424976527,-6.906644450988512,-6.906644450988512,41.658530271612925,41.658530271612925,41.658530271612925,74.2457616,74.2457616,74.2457616,-13.457859999971612,-13.457859999971612,-13.457859999971612,-19.129371328415463,-19.129371328415463,-19.129371328415463,0.0,0.0,0.0,34.75188582062441
2014-07-25,-7.009505822302443,-33.80961422975407,128.21442396958037,-7.009505822302443,-7.009505822302443,51.73861858325222,51.73861858325222,51.73861858325222,74.2457616,74.2457616,74.2457616,-1.0273656128772448,-1.0273656128772448,-1.0273656128772448,-21.479777403870525,-21.479777403870525,-21.479777403870525,0.0,0.0,0.0,44.729112760949775
2014-07-26,-7.112367193616373,16.186015833526454,172.60868569956824,-7.112367193616373,-7.112367193616373,101.54675089946815,101.54675089946815,101.54675089946815,74.2457616,74.2457616,74.2457616,51.11004452850318,51.11004452850318,51.11004452850318,-23.809055229035025,-23.809055229035025,-23.809055229035025,0.0,0.0,0.0,94.43438370585177
2014-07-27,-7.215228564930299,-38.04799611754493,131.25719024593903,-7.215228564930299,-7.215228564930299,54.53215861728871,54.53215861728871,54.53215861728871,74.2457616,74.2457616,74.2457616,6.358811076225931,6.358811076225931,6.358811076225931,-26.072414058937216,-26.072414058937216,-26.072414058937216,0.0,0.0,0.0,47.31693005235841
2014-07-28,-7.318089936244229,-67.04010287888234,99.83335358111643,-7.318089936244229,-7.318089936244229,24.740463151039666,24.740463151039666,24.740463151039666,74.2457616,74.2457616,74.2457616,-21.280444952501526,-21.280444952501526,-21.280444952501526,-28.2248534964588,-28.2248534964588,-28.2248534964588,0.0,0.0,0.0,17.422373214795435
2014-07-29,-7.420951307558159,-73.1313440578065,99.80110771733541,-7.420951307558159,-7.420951307558159,20.806894821605166,20.806894821605166,20.806894821605166,74.2457616,74.2457616,74.2457616,-23.21643542214671,-23.21643542214671,-23.21643542214671,-30.22243135624812,-30.22243135624812,-30.22243135624812,0.0,0.0,0.0,13.385943514047007
2014-07-30,-7.523812678872086,-45.443407839205655,121.08592762193886,-7.523812678872086,-7.523812678872086,43.735509925892956,43.735509925892956,43.735509925892956,74.2457616,74.2457616,74.2457616,1.5132503827993078,1.5132503827993078,1.5132503827993078,-32.02350205690635,-32.02350205690635,-32.02350205690635,0.0,0.0,0.0,36.21169724702087
2014-07-31,-7.626674050186016,-63.647431832187834,99.0186603509752,-7.626674050186016,-7.626674050186016,27.198010934206515,27.198010934206515,27.198010934206515,74.2457616,74.2457616,74.2457616,-13.457859999962045,-13.457859999962045,-13.457859999962045,-33.58989066583144,-33.58989066583144,-33.58989066583144,0.0,0.0,0.0,19.5713368840205
2014-08-01,-7.729535421499946,-47.20034984599564,118.374653144383,-7.729535421499946,-7.729535421499946,38.33042631896116,38.33042631896116,38.33042631896116,74.2457616,74.2457616,74.2457616,-1.0273656128023403,-1.0273656128023403,-1.0273656128023403,-34.8879696682365,-34.8879696682365,-34.8879696682365,0.0,0.0,0.0,30.600890897461213
2014-08-02,-7.8323967928138725,-0.1727158119360937,161.33162988916777,-7.8323967928138725,-7.8323967928138725,89.46619773936787,89.46619773936787,89.46619773936787,74.2457616,74.2457616,74.2457616,51.11004452848835,51.11004452848835,51.11004452848835,-35.889608389120475,-35.889608389120475,-35.889608389120475,0.0,0.0,0.0,81.633800946554
2014-08-03,-7.935258164127805,-42.08432408044564,121.90663652108306,-7.935258164127805,-7.935258164127805,44.03160399272219,44.03160399272219,44.03160399272219,74.2457616,74.2457616,74.2457616,6.358811076297513,6.358811076297513,6.358811076297513,-36.57296868357531,-36.57296868357531,-36.57296868357531,0.0,0.0,0.0,36.09634582859439
2014-08-04,-7.980697742448102,-80.83283993672663,94.42295695399334,-7.980697742448102,-7.980697742448102,16.042191724744235,16.042191724744235,16.042191724744235,74.2457616,74.2457616,74.2457616,-21.28044495249294,-21.28044495249294,-21.28044495249294,-36.923124922762824,-36.923124922762824,-36.923124922762824,0.0,0.0,0.0,8.061493982296133
2014-08-05,-8.0261373207684,-74.41901568543553,91.57851719636098,-8.0261373207684,-8.0261373207684,14.09683486206173,14.09683486206173,14.09683486206173,74.2457616,74.2457616,74.2457616,-23.216435422165098,-23.216435422165098,-23.216435422165098,-36.93249131577317,-36.93249131577317,-36.93249131577317,0.0,0.0,0.0,6.070697541293329
2014-08-06,-8.071576899088699,-52.7335062478199,111.8203788092464,-8.071576899088699,-8.071576899088699,39.15796690119003,39.15796690119003,39.15796690119003,74.2457616,74.2457616,74.2457616,1.5132503827800479,1.5132503827800479,1.5132503827800479,-36.601045081590016,-36.601045081590016,-36.601045081590016,0.0,0.0,0.0,31.086390002101332
2014-08-07,-8.117016477408997,-64.03907721529107,95.01179642751961,-8.117016477408997,-8.117016477408997,24.851561833825684,24.851561833825684,24.851561833825684,74.2457616,74.2457616,74.2457616,-13.457860000019553,-13.457860000019553,-13.457860000019553,-35.93633976615476,-35.93633976615476,-35.93633976615476,0.0,0.0,0.0,16.73454535641669
2014-08-08,-8.162456055729297,-50.67498976784905,109.94303100451464,-8.162456055729297,-8.162456055729297,38.26508706015789,38.26508706015789,38.26508706015789,74.2457616,74.2457616,74.2457616,-1.0273656129268112,-1.0273656129268112,-1.0273656129268112,-34.95330892691529,-34.95330892691529,-34.95330892691529,0.0,0.0,0.0,30.10263100442859
2014-08-09,-8.207895634049596,2.3931132891277422,166.08989699136148,-8.207895634049596,-8.207895634049596,91.68193981491733,91.68193981491733,91.68193981491733,74.2457616,74.2457616,74.2457616,51.11004452851662,51.11004452851662,51.11004452851662,-33.6738663135993,-33.6738663135993,-33.6738663135993,0.0,0.0,0.0,83.47404418086774
2014-08-10,-8.253335212369894,-38.9649761965885,123.79259239464211,-8.253335212369894,-8.253335212369894,48.4782582795848,48.4782582795848,48.4782582795848,74.2457616,74.2457616,74.2457616,6.358811076256296,6.358811076256296,6.358811076256296,-32.126314396671496,-32.126314396671496,-32.126314396671496,0.0,0.0,0.0,40.2249230672149
2014-08-11,-8.29877479069019,-68.72359519434998,93.3902945245889,-8.29877479069019,-8.29877479069019,22.620738175995044,22.620738175995044,22.620738175995044,74.2457616,74.2457616,74.2457616,-21.280444952513072,-21.280444952513072,-21.280444952513072,-30.344578471491875,-30.344578471491875,-30.344578471491875,0.0,0.0,0.0,14.321963385304853
2014-08-12,-8.344214369010489,-67.12719172085029,97.8367149898002,-8.344214369010489,-8.344214369010489,22.66203772917619,22.66203772917619,22.66203772917619,74.2457616,74.2457616,74.2457616,-23.216435422183494,-23.216435422183494,-23.216435422183494,-28.367288448640313,-28.367288448640313,-28.367288448640313,0.0,0.0,0.0,14.317823360165702
2014-08-13,-8.389653947330787,-44.021142813546405,128.39841810433717,-8.389653947330787,-8.389653947330787,49.52227729160674,49.52227729160674,49.52227729160674,74.2457616,74.2457616,74.2457616,1.5132503828386703,1.5132503828386703,1.5132503828386703,-26.23673469123192,-26.23673469123192,-26.23673469123192,0.0,0.0,0.0,41.132623344275956
2014-08-14,-8.435093525651085,-55.58852298178309,111.90768135673821,-8.435093525651085,-8.435093525651085,36.79017384002324,36.79017384002324,36.79017384002324,74.2457616,74.2457616,74.2457616,-13.457859999994286,-13.457859999994286,-13.457859999994286,-23.99772775998246,-23.99772775998246,-23.99772775998246,0.0,0.0,0.0,28.35508031437216
2014-08-15,-8.480533103971384,-51.18448104993079,125.01919054390807,-8.480533103971384,-8.480533103971384,51.52200140816972,51.52200140816972,51.52200140816972,74.2457616,74.2457616,74.2457616,-1.0273656128519095,-1.0273656128519095,-1.0273656128519095,-21.696394578978367,-21.696394578978367,-21.696394578978367,0.0,0.0,0.0,43.04146830419834
2014-08-16,-8.525972682291682,17.387951884295106,177.1641145373932,-8.525972682291682,-8.525972682291682,105.9768608648442,105.9768608648442,105.9768608648442,74.2457616,74.2457616,74.2457616,51.110044528501795,51.110044528501795,51.110044528501795,-19.378945263657602,-19.378945263657602,-19.378945263657602,0.0,0.0,0.0,97.45088818255252
2014-08-17,-8.571412260611982,-25.385129417217193,136.92641745976204,-8.571412260611982,-8.571412260611982,63.51412706517591,63.51412706517591,63.51412706517591,74.2457616,74.2457616,74.2457616,6.358811076215081,6.358811076215081,6.358811076215081,-17.090445611039158,-17.090445611039158,-17.090445611039158,0.0,0.0,0.0,54.942714804563934
2014-08-18,-8.61685183893228,-52.807399894725684,107.52264442801248,-8.61685183893228,-8.61685183893228,38.09168662957827,38.09168662957827,38.09168662957827,74.2457616,74.2457616,74.2457616,-21.280444952504478,-21.280444952504478,-21.280444952504478,-14.873630017917247,-14.873630017917247,-14.873630017917247,0.0,0.0,0.0,29.47483479064599
2014-08-19,-8.662291417252577,-56.99955467416648,108.81340992749725,-8.662291417252577,-8.662291417252577,38.26153780543529,38.26153780543529,38.26153780543529,74.2457616,74.2457616,74.2457616,-23.21643542215795,-23.21643542215795,-23.21643542215795,-12.767788372406754,-12.767788372406754,-12.767788372406754,0.0,0.0,0.0,29.599246388182713
2014-08-20,-8.707730995572875,-27.588226469160617,141.6275811754912,-8.707730995572875,-8.707730995572875,64.95125368991573,64.95125368991573,64.95125368991573,74.2457616,74.2457616,74.2457616,1.5132503827528283,1.5132503827528283,1.5132503827528283,-10.807758292837084,-10.807758292837084,-10.807758292837084,0.0,0.0,0.0,56.24352269434286
2014-08-21,-8.753170573893174,-39.904204504733805,125.25252901699454,-8.753170573893174,-8.753170573893174,51.764850575185164,51.764850575185164,51.764850575185164,74.2457616,74.2457616,74.2457616,-13.457859999984716,-13.457859999984716,-13.457859999984716,-9.023051024830117,-9.023051024830117,-9.023051024830117,0.0,0.0,0.0,43.01168000129199
2014-08-22,-8.798610152213472,-29.51915213638869,141.66196739608316,-8.798610152213472,-8.798610152213472,65.78126054638311,65.78126054638311,65.78126054638311,74.2457616,74.2457616,74.2457616,-1.0273656128312905,-1.0273656128312905,-1.0273656128312905,-7.437135440785595,-7.437135440785595,-7.437135440785595,0.0,0.0,0.0,56.98265039416964
2014-08-23,-8.84404973053377,26.57761337570391,193.5340693999243,-8.84404973053377,-8.84404973053377,119.2889061065953,119.2889061065953,119.2889061065953,74.2457616,74.2457616,74.2457616,51.110044528517726,51.110044528517726,51.110044528517726,-6.066900021922426,-6.066900021922426,-6.066900021922426,0.0,0.0,0.0,110.44485637606154
2014-08-24,-8.889489308854069,-21.478656330548407,145.0283587617046,-8.889489308854069,-8.889489308854069,75.68226510338079,75.68226510338079,75.68226510338079,74.2457616,74.2457616,74.2457616,6.358811076287778,6.358811076287778,6.358811076287778,-4.922307572907,-4.922307572907,-4.922307572907,0.0,0.0,0.0,66.79277579452672
2014-08-26,-8.980368465494667,-43.47904533609481,127.01611425351915,-8.980368465494667,-8.980368465494667,47.71470659086612,47.71470659086612,47.71470659086612,74.2457616,74.2457616,74.2457616,-23.216435422238206,-23.216435422238206,-23.216435422238206,-3.314619586895666,-3.314619586895666,-3.314619586895666,0.0,0.0,0.0,38.73433812537145
2014-08-27,-9.025808043814965,-17.800134973134224,146.9096759467299,-9.025808043814965,-9.025808043814965,72.92245692900885,72.92245692900885,72.92245692900885,74.2457616,74.2457616,74.2457616,1.5132503828001518,1.5132503828001518,1.5132503828001518,-2.836555053791301,-2.836555053791301,-2.836555053791301,0.0,0.0,0.0,63.89664888519388
2014-08-28,-9.071247622135262,-39.00640808770562,130.65041928048353,-9.071247622135262,-9.071247622135262,58.23298231114801,58.23298231114801,58.23298231114801,74.2457616,74.2457616,74.2457616,-13.457859999975145,-13.457859999975145,-13.457859999975145,-2.5549192888768473,-2.5549192888768473,-2.5549192888768473,0.0,0.0,0.0,49.16173468901275
2014-08-29,-9.11668720045556,-21.040975341793033,142.489197801773,-9.11668720045556,-9.11668720045556,70.7714665367352,70.7714665367352,70.7714665367352,74.2457616,74.2457616,74.2457616,-1.0273656127563897,-1.0273656127563897,-1.0273656127563897,-2.4469294505084096,-2.4469294505084096,-2.4469294505084096,0.0,0.0,0.0,61.654779336279645
2014-08-30,-9.162126778775859,32.9438413899982,197.53126460776755,-9.162126778775859,-9.162126778775859,122.87084675915408,122.87084675915408,122.87084675915408,74.2457616,74.2457616,74.2457616,51.11004452847833,51.11004452847833,51.11004452847833,-2.484959369324261,-2.484959369324261,-2.484959369324261,0.0,0.0,0.0,113.70871998037822
2014-08-31,-9.207566357096157,-13.418150372421412,153.5258445075093,-9.207566357096157,-9.207566357096157,77.96709540705649,77.96709540705649,77.96709540705649,74.2457616,74.2457616,74.2457616,6.358811076245452,6.358811076245452,6.358811076245452,-2.637477269188953,-2.637477269188953,-2.637477269188953,0.0,0.0,0.0,68.75952904996034
2014-09-01,-9.253005935416455,-38.67985876451183,119.73957889382405,-9.253005935416455,-9.253005935416455,50.095223903323564,50.095223903323564,50.095223903323564,74.2457616,74.2457616,74.2457616,-21.280444952507313,-21.280444952507313,-21.280444952507313,-2.870092744169128,-2.870092744169128,-2.870092744169128,0.0,0.0,0.0,40.84221796790711
2014-09-02,-9.298445513736755,-43.18943511621488,117.3761326694578,-9.298445513736755,-9.298445513736755,47.88264432311512,47.88264432311512,47.88264432311512,74.2457616,74.2457616,74.2457616,-23.216435422150795,-23.216435422150795,-23.216435422150795,-3.1466818547340725,-3.1466818547340725,-3.1466818547340725,0.0,0.0,0.0,38.584198809378364
2014-09-03,-9.343885092057052,-21.674945080139842,143.91044987061275,-9.343885092057052,-9.343885092057052,72.32845509705001,72.32845509705001,72.32845509705001,74.2457616,74.2457616,74.2457616,1.513250382780896,1.513250382780896,1.513250382780896,-3.430556885730885,-3.430556885730885,-3.430556885730885,0.0,0.0,0.0,62.98457000499296
2014-09-04,-9.375947972288177,-41.56515452820116,129.39974527915678,-9.375947972288177,-9.375947972288177,57.102255653401826,57.102255653401826,57.102255653401826,74.2457616,74.2457616,74.2457616,-13.457860000016957,-13.457860000016957,-13.457860000016957,-3.685645946581218,-3.685645946581218,-3.685645946581218,0.0,0.0,0.0,47.72630768111365
2014-09-05,-9.408010852519304,-27.078532324638317,145.3527176089858,-9.408010852519304,-9.408010852519304,69.3407487545975,69.3407487545975,69.3407487545975,74.2457616,74.2457616,74.2457616,-1.0273656129716597,-1.0273656129716597,-1.0273656129716597,-3.8776472324308284,-3.8776472324308284,-3.8776472324308284,0.0,0.0,0.0,59.932737902078195
2014-09-06,-9.44007373275043,27.08962843311206,196.29599039561418,-9.44007373275043,-9.44007373275043,121.3806827104289,121.3806827104289,121.3806827104289,74.2457616,74.2457616,74.2457616,51.11004452846351,51.11004452846351,51.11004452846351,-3.975123418034598,-3.975123418034598,-3.975123418034598,0.0,0.0,0.0,111.94060897767847
2014-09-07,-9.472136612981556,-11.141644044551295,145.28988177567715,-9.472136612981556,-9.472136612981556,76.65406936566555,76.65406936566555,76.65406936566555,74.2457616,74.2457616,74.2457616,6.358811076205342,6.358811076205342,6.358811076205342,-3.950503310539795,-3.950503310539795,-3.950503310539795,0.0,0.0,0.0,67.18193275268399
2014-09-08,-9.504199493212681,-45.74082745331302,126.76405657646204,-9.504199493212681,-9.504199493212681,49.184356148097244,49.184356148097244,49.184356148097244,74.2457616,74.2457616,74.2457616,-21.280444952527453,-21.280444952527453,-21.280444952527453,-3.7809604993752894,-3.7809604993752894,-3.7809604993752894,0.0,0.0,0.0,39.68015665488456
2014-09-09,-9.536262373443808,-48.89952927049205,121.05456630889627,-9.536262373443808,-9.536262373443808,47.58018393549926,47.58018393549926,47.58018393549926,74.2457616,74.2457616,74.2457616,-23.216435422231054,-23.216435422231054,-23.216435422231054,-3.449142242269685,-3.449142242269685,-3.449142242269685,0.0,0.0,0.0,38.043921562055445
2014-09-10,-9.568325253674935,-25.577766235974284,140.41455633657017,-9.568325253674935,-9.568325253674935,72.81528586245201,72.81528586245201,72.81528586245201,74.2457616,74.2457616,74.2457616,1.5132503828395112,1.5132503828395112,1.5132503828395112,-2.9437261203874985,-2.9437261203874985,-2.9437261203874985,0.0,0.0,0.0,63.24696060877708
2014-09-11,-9.60038813390606,-38.86277624666274,126.73565150602855,-9.60038813390606,-9.60038813390606,58.52811463621151,58.52811463621151,58.52811463621151,74.2457616,74.2457616,74.2457616,-13.457859999940311,-13.457859999940311,-13.457859999940311,-2.2597869638481716,-2.2597869638481716,-2.2597869638481716,0.0,0.0,0.0,48.927726502305454
2014-09-12,-9.632451014137187,-19.963626113701565,146.1029986607388,-9.632451014137187,-9.632451014137187,71.8194339318015,71.8194339318015,71.8194339318015,74.2457616,74.2457616,74.2457616,-1.0273656129510444,-1.0273656129510444,-1.0273656129510444,-1.398962055247443,-1.398962055247443,-1.398962055247443,0.0,0.0,0.0,62.18698291766431
2014-09-13,-9.664513894368312,27.63852911562548,195.44697280781324,-9.664513894368312,-9.664513894368312,124.98639762134128,124.98639762134128,124.98639762134128,74.2457616,74.2457616,74.2457616,51.11004452851017,51.11004452851017,51.11004452851017,-0.36940850716888296,-0.36940850716888296,-0.36940850716888296,0.0,0.0,0.0,115.32188372697297
2014-09-14,-9.69657677459944,-14.75517669225737,154.85273709859064,-9.69657677459944,-9.69657677459944,81.41901985966409,81.41901985966409,81.41901985966409,74.2457616,74.2457616,74.2457616,6.358811076164132,6.358811076164132,6.358811076164132,0.8144471834999635,0.8144471834999635,0.8144471834999635,0.0,0.0,0.0,71.72244308506465
2014-09-15,-9.728639654830566,-42.70675051921076,128.7005136960156,-9.728639654830566,-9.728639654830566,55.097677897879,55.097677897879,55.097677897879,74.2457616,74.2457616,74.2457616,-21.280444952481407,-21.280444952481407,-21.280444952481407,2.1323612503604172,2.1323612503604172,2.1323612503604172,0.0,0.0,0.0,45.369038243048436
2014-09-16,-9.760702535061693,-30.504845834629666,135.6746021774356,-9.760702535061693,-9.760702535061693,54.58824044389951,54.58824044389951,54.58824044389951,74.2457616,74.2457616,74.2457616,-23.216435422196547,-23.216435422196547,-23.216435422196547,3.5589142660960604,3.5589142660960604,3.5589142660960604,0.0,0.0,0.0,44.82753790883781
2014-09-17,-9.792765415292818,-12.583101800241211,151.8254007168436,-9.792765415292818,-9.792765415292818,80.823336333935,80.823336333935,80.823336333935,74.2457616,74.2457616,74.2457616,1.5132503828868384,1.5132503828868384,1.5132503828868384,5.06432435104817,5.06432435104817,5.06432435104817,0.0,0.0,0.0,71.03057091864218
2014-09-18,-9.824828295523945,-31.455784534315345,138.71229970706574,-9.824828295523945,-9.824828295523945,67.40331043752855,67.40331043752855,67.40331043752855,74.2457616,74.2457616,74.2457616,-13.457859999997819,-13.457859999997819,-13.457859999997819,6.615408837526365,6.615408837526365,6.615408837526365,0.0,0.0,0.0,57.5784821420046
2014-09-19,-9.856891175755074,-10.114122393565063,153.6224424136645,-9.856891175755074,-9.856891175755074,81.39506260312604,81.39506260312604,81.39506260312604,74.2457616,74.2457616,74.2457616,-1.0273656129304338,-1.0273656129304338,-1.0273656129304338,8.176666616056472,8.176666616056472,8.176666616056472,0.0,0.0,0.0,71.53817142737097
2014-09-20,-9.888954055986199,39.83718450332602,202.79410009993825,-9.888954055986199,-9.888954055986199,135.0672556470363,135.0672556470363,135.0672556470363,74.2457616,74.2457616,74.2457616,51.110044528470766,51.110044528470766,51.110044528470766,9.71144951856552,9.71144951856552,9.71144951856552,0.0,0.0,0.0,125.17830159105009
2014-09-21,-9.921016936217326,2.8185440144772453,165.45515181402754,-9.921016936217326,-9.921016936217326,91.78776077254449,91.78776077254449,91.78776077254449,74.2457616,74.2457616,74.2457616,6.358811076236826,6.358811076236826,6.358811076236826,11.183188096307658,11.183188096307658,11.183188096307658,0.0,0.0,0.0,81.86674383632716
2014-09-22,-9.95307981644845,-24.5205694576204,144.28681064192347,-9.95307981644845,-9.95307981644845,65.52195176855,65.52195176855,65.52195176855,74.2457616,74.2457616,74.2457616,-21.280444952492836,-21.280444952492836,-21.280444952492836,12.556635121042838,12.556635121042838,12.556635121042838,0.0,0.0,0.0,55.568871952101546
2014-09-23,-9.985142696679578,-30.093683444940876,138.52981153490882,-9.985142696679578,-9.985142696679578,64.8284153200837,64.8284153200837,64.8284153200837,74.2457616,74.2457616,74.2457616,-23.216435422162032,-23.216435422162032,-23.216435422162032,13.799089142245743,13.799089142245743,13.799089142245743,0.0,0.0,0.0,54.84327262340413
2014-09-24,-10.017205576910703,0.7305194853839813,163.18527841130137,-10.017205576910703,-10.017205576910703,90.64057249217609,90.64057249217609,90.64057249217609,74.2457616,74.2457616,74.2457616,1.513250382800996,1.513250382800996,1.513250382800996,14.8815605093751,14.8815605093751,14.8815605093751,0.0,0.0,0.0,80.6233669152654
2014-09-25,-10.04926845714183,-13.936643645690646,149.12013525291482,-10.04926845714183,-10.04926845714183,76.56774502528323,76.56774502528323,76.56774502528323,74.2457616,74.2457616,74.2457616,-13.45785999998825,-13.45785999998825,-13.45785999998825,15.779843425271467,15.779843425271467,15.779843425271467,0.0,0.0,0.0,66.5184765681414
2014-09-26,-10.081331337372955,-2.953657468609894,166.4847323549902,-10.081331337372955,-10.081331337372955,89.69385579897884,89.69385579897884,89.69385579897884,74.2457616,74.2457616,74.2457616,-1.0273656129463247,-1.0273656129463247,-1.0273656129463247,16.475459811925163,16.475459811925163,16.475459811925163,0.0,0.0,0.0,79.61252446160589
2014-09-27,-10.113394217604082,48.16546365831424,213.25301056354112,-10.113394217604082,-10.113394217604082,142.312250121086,142.312250121086,142.312250121086,74.2457616,74.2457616,74.2457616,51.11004452848669,51.11004452848669,51.11004452848669,16.956443992599333,16.956443992599333,16.956443992599333,0.0,0.0,0.0,132.19885590348193
2014-09-28,-10.14545709783521,-0.9472051755551437,168.7223938932605,-10.14545709783521,-10.14545709783521,97.82251402059914,97.82251402059914,97.82251402059914,74.2457616,74.2457616,74.2457616,6.358811076196722,6.358811076196722,6.358811076196722,17.21794134440242,17.21794134440242,17.21794134440242,0.0,0.0,0.0,87.67705692276394
2014-09-29,-10.177519978066336,-18.077308432732053,147.16829685547893,-10.177519978066336,-10.177519978066336,70.22791569357503,70.22791569357503,70.22791569357503,74.2457616,74.2457616,74.2457616,-21.280444952484242,-21.280444952484242,-21.280444952484242,17.262599046059282,17.262599046059282,17.262599046059282,0.0,0.0,0.0,60.05039571550869
2014-09-30,-10.209582858297463,-25.976760165510186,132.84204065772747,-10.209582858297463,-10.209582858297463,68.13005888510412,68.13005888510412,68.13005888510412,74.2457616,74.2457616,74.2457616,-23.216435422127525,-23.216435422127525,-23.216435422127525,17.100732707231643,17.100732707231643,17.100732707231643,0.0,0.0,0.0,57.920476026806654
2014-10-01,-10.241645738528588,-3.303424809882017,169.10951983072096,-10.241645738528588,-10.241645738528588,92.50927084984254,92.50927084984254,92.50927084984254,74.2457616,74.2457616,74.2457616,1.5132503828596136,1.5132503828596136,1.5132503828596136,16.75025886698294,16.75025886698294,16.75025886698294,0.0,0.0,0.0,82.26762511131395
2014-10-02,-10.273708618759715,-21.72188235751799,149.79603767963596,-10.273708618759715,-10.273708618759715,77.02429152369723,77.02429152369723,77.02429152369723,74.2457616,74.2457616,74.2457616,-13.457860000030061,-13.457860000030061,-13.457860000030061,16.236389923727305,16.236389923727305,16.236389923727305,0.0,0.0,0.0,66.75058290493752
2014-10-03,-10.30577149899084,-4.424605953829995,160.47422139174117,-10.30577149899084,-10.30577149899084,88.80949081457693,88.80949081457693,88.80949081457693,74.2457616,74.2457616,74.2457616,-1.0273656129257103,-1.0273656129257103,-1.0273656129257103,15.59109482750264,15.59109482750264,15.59109482750264,0.0,0.0,0.0,78.5037193155861
2014-10-04,-10.332020940156148,40.30994762433613,210.80262579612398,-10.332020940156148,-10.332020940156148,140.208141770981,140.208141770981,140.208141770981,74.2457616,74.2457616,74.2457616,51.11004452850262,51.11004452850262,51.11004452850262,14.85233564247838,14.85233564247838,14.85233564247838,0.0,0.0,0.0,129.87612083082485
2014-10-05,-10.358270381321459,4.068301720592187,163.60135127537873,-10.358270381321459,-10.358270381321459,94.6676693609775,94.6676693609775,94.6676693609775,74.2457616,74.2457616,74.2457616,6.358811076154399,6.358811076154399,6.358811076154399,14.063096684823119,14.063096684823119,14.063096684823119,0.0,0.0,0.0,84.30939897965604
2014-10-06,-10.384519822486768,-25.62127330862134,137.48834863950893,-10.384519822486768,-10.384519822486768,66.23554582106851,66.23554582106851,66.23554582106851,74.2457616,74.2457616,74.2457616,-21.280444952495667,-21.280444952495667,-21.280444952495667,13.27022917356418,13.27022917356418,13.27022917356418,0.0,0.0,0.0,55.85102599858175
2014-10-07,-10.410769263652076,-31.122723015060348,138.18520274825343,-10.410769263652076,-10.410769263652076,63.55246620138739,63.55246620138739,63.55246620138739,74.2457616,74.2457616,74.2457616,-23.216435422207788,-23.216435422207788,-23.216435422207788,12.523140023595179,12.523140023595179,12.523140023595179,0.0,0.0,0.0,53.14169693773531
2014-10-08,-10.437018704817385,-4.5647388559319175,164.2503949141389,-10.437018704817385,-10.437018704817385,87.63137037883742,87.63137037883742,87.63137037883742,74.2457616,74.2457616,74.2457616,1.513250382840355,1.513250382840355,1.513250382840355,11.872358395997063,11.872358395997063,11.872358395997063,0.0,0.0,0.0,77.19435167402003
